,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
170,170,Chart Bug 2 - Strong Oracle,10,10,2,2,0,0,0,0,0,0,1,1,0,1,org.jfree.data.general.junit.DatasetUtilitiesTests.testBug2849731_3,CHART,2,True
171,171,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testDrawWithNullInfo,CHART,26,True
181,181,Chart Bug 13 - Strong Oracle,44,44,1,1,0,0,0,0,0,0,12,12,0,1,org.jfree.chart.block.junit.BorderArrangementTests.testSizingWithWidthConstraint,CHART,13,True
183,183,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.GanttChartTests.testDrawWithNullInfo2,CHART,26,True
187,187,Chart Bug 16 - Strong Oracle,13,13,0,0,0,0,0,0,0,0,1,1,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetCategoryIndex,CHART,16,True
205,205,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testDrawWithNullInfo,CHART,26,True
217,217,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testDrawWithNullInfo,CHART,26,True
222,222,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.LineChart3DTests.testDrawWithNullInfo,CHART,26,True
234,234,Chart Bug 5 - Strong Oracle,81,92,9,10,0,0,0,0,0,0,10,11,0,1,org.jfree.data.xy.junit.XYSeriesTests.testBug1955483,CHART,5,True
243,243,Chart Bug 16 - Strong Oracle,18,18,1,1,0,0,0,0,0,0,2,2,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetColumnIndex,CHART,16,True
245,245,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testDrawWithNullInfo,CHART,26,True
248,248,Chart Bug 18 - Strong Oracle,20,20,0,0,0,0,0,0,0,0,8,8,0,2,org.jfree.data.category.junit.DefaultCategoryDatasetTests.testBug1835955,CHART,18,True
253,253,Chart Bug 24 - Strong Oracle,8,8,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.junit.GrayPaintScaleTests.testGetPaint,CHART,24,True
258,258,Chart Bug 4 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.plot.junit.XYPlotTests.testDrawRangeGridlines,CHART,4,True
264,264,Chart Bug 9 - Strong Oracle,20,20,4,4,0,0,0,0,0,0,3,3,0,1,org.jfree.data.time.junit.TimeSeriesTests.testBug1864222,CHART,9,True
269,269,Chart Bug 12 - Strong Oracle,1007,1495,39,63,0,0,0,0,0,0,115,166,0,2,org.jfree.chart.plot.junit.MultiplePiePlotTests.testConstructor,CHART,12,True
282,282,Chart Bug 20 - Strong Oracle,15,15,0,0,0,0,0,0,0,0,1,1,0,1,org.jfree.chart.plot.junit.ValueMarkerTests.test1808376,CHART,20,True
283,283,Chart Bug 2 - Strong Oracle,10,10,2,2,0,0,0,0,0,0,1,1,0,1,org.jfree.data.general.junit.DatasetUtilitiesTests.testBug2849731_2,CHART,2,True
289,289,Chart Bug 4 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.axis.junit.ValueAxisTests.testAxisMargins,CHART,4,True
296,296,Chart Bug 4 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testXYAutoRange1,CHART,4,True
307,307,Chart Bug 18 - Strong Oracle,20,20,0,0,0,0,0,0,0,0,8,8,0,2,org.jfree.data.junit.DefaultKeyedValues2DTests.testRemoveColumnByKey,CHART,18,True
308,308,Chart Bug 16 - Strong Oracle,24,24,0,0,0,0,0,0,0,0,5,5,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testCloning2,CHART,16,True
328,328,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.StackedAreaChartTests.testDrawWithNullInfo,CHART,26,True
331,331,Chart Bug 25 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanVertical,CHART,25,True
336,336,Chart Bug 22 - Strong Oracle,57,60,5,6,0,0,0,0,0,0,16,17,0,1,org.jfree.data.junit.KeyedObjects2DTests.testRemoveColumnByKey,CHART,22,True
343,343,Chart Bug 16 - Strong Oracle,8,8,0,0,0,0,0,0,0,0,1,1,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetRowCount,CHART,16,True
345,345,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullInfo,CHART,26,True
351,351,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.BarChartTests.testDrawWithNullInfo,CHART,26,True
374,374,Chart Bug 22 - Strong Oracle,56,59,5,6,0,0,0,0,0,0,15,16,0,1,org.jfree.data.junit.KeyedObjects2DTests.testSetObject,CHART,22,True
377,377,Chart Bug 15 - Strong Oracle,16,16,1,1,0,0,0,0,0,0,4,4,0,1,org.jfree.chart.plot.junit.PiePlot3DTests.testDrawWithNullDataset,CHART,15,True
381,381,Chart Bug 4 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testXYAutoRange2,CHART,4,True
383,383,Chart Bug 25 - Strong Oracle,110,130,9,13,0,0,0,0,0,0,18,23,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationVertical,CHART,25,True
385,385,Chart Bug 16 - Strong Oracle,8,8,0,0,0,0,0,0,0,0,1,1,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetColumnCount,CHART,16,True
387,387,Chart Bug 7 - Strong Oracle,99,114,10,10,0,0,0,0,1,1,16,18,0,1,org.jfree.data.time.junit.TimePeriodValuesTests.testGetMaxMiddleIndex,CHART,7,True
393,393,Chart Bug 6 - Strong Oracle,64,129,10,20,0,0,0,0,0,0,7,11,0,1,org.jfree.chart.util.junit.ShapeListTests.testEquals,CHART,6,True
403,403,Chart Bug 22 - Strong Oracle,11,11,0,0,0,0,0,0,0,0,3,3,0,1,org.jfree.data.junit.KeyedObjects2DTests.testRemoveValue,CHART,22,True
406,406,Chart Bug 1 - Strong Oracle,8,8,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.test2947660,CHART,1,True
411,411,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.WaterfallChartTests.testDrawWithNullInfo,CHART,26,True
430,430,Chart Bug 23 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,1,1,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testEquals,CHART,23,True
432,432,Chart Bug 21 - Strong Oracle,170,206,11,12,0,0,0,0,0,0,25,33,0,2,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testGetRangeBounds,CHART,21,True
433,433,Chart Bug 21 - Strong Oracle,88,118,4,5,0,0,0,0,0,0,15,23,0,4,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testGetRangeBounds,CHART,21,True
438,438,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.AreaChartTests.testDrawWithNullInfo,CHART,26,True
449,449,Chart Bug 14 - Strong Oracle,5,5,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.plot.junit.XYPlotTests.testRemoveDomainMarker,CHART,14,True
463,463,Chart Bug 14 - Strong Oracle,5,5,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testRemoveDomainMarker,CHART,14,True
464,464,Chart Bug 17 - Strong Oracle,23,23,2,2,0,0,0,0,0,0,5,5,0,1,org.jfree.data.time.junit.TimeSeriesTests.testBug1832432,CHART,17,True
465,465,Chart Bug 19 - Strong Oracle,40,56,5,9,0,0,0,0,0,0,4,4,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testGetRangeAxisIndex,CHART,19,True
472,472,Chart Bug 4 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.JFreeChartTests.testSerialization4,CHART,4,True
475,475,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testDrawWithNullInfo,CHART,26,True
481,481,Chart Bug 16 - Strong Oracle,43,43,5,5,0,0,0,0,0,0,4,4,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testSetCategoryKeys,CHART,16,True
