,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
68,68,Chart Bug 20 - Strong Oracle,1612,3640,122,302,0,0,2,2,0,0,212,488,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testReplaceDataset,CHART,20,False
69,69,Chart Bug 20 - Strong Oracle,9650,31250,673,2442,2,2,8,60,25,83,1491,4236,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testDrawWithNullInfo,CHART,20,False
70,70,Chart Bug 6 - Strong Oracle,560,1046,100,195,0,0,0,0,0,0,45,80,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization2,CHART,6,False
72,72,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testCloning,CHART,6,False
73,73,Chart Bug 21 - Strong Oracle,592,869,51,80,0,0,0,0,0,0,90,135,0,1,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testCloning,CHART,21,False
74,74,Chart Bug 20 - Strong Oracle,1354,2434,106,208,0,0,2,2,0,0,169,306,0,1,org.jfree.chart.junit.AreaChartTests.testSetSeriesToolTipGenerator,CHART,20,False
75,75,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testEquals,CHART,6,False
76,76,Chart Bug 6 - Strong Oracle,214,481,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testSerialization,CHART,6,False
77,77,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testCloning,CHART,6,False
78,78,Chart Bug 6 - Strong Oracle,7311,37084,733,3981,0,0,6,93,21,132,1132,4500,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization4,CHART,6,False
80,80,Chart Bug 6 - Strong Oracle,311,692,55,124,0,0,0,0,0,0,32,58,0,1,org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testEquals,CHART,6,False
82,82,Chart Bug 6 - Strong Oracle,574,1045,103,194,0,0,0,0,0,0,45,76,0,1,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testEquals,CHART,6,False
83,83,Chart Bug 1 - Strong Oracle,7725,3456890,626,212822,2,2,23,68336,28,168,1205,5289,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMinOutlier,CHART,1,False
85,85,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testEquals,CHART,6,False
86,86,Chart Bug 6 - Strong Oracle,302,699,54,128,0,0,0,0,0,0,26,53,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testEquals,CHART,6,False
88,88,Chart Bug 1 - Strong Oracle,7387,3456156,604,212760,2,2,23,68332,27,163,1150,5193,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMaxRegular,CHART,1,False
89,89,Chart Bug 6 - Strong Oracle,224,437,38,77,0,0,0,0,0,0,21,33,0,1,org.jfree.chart.renderer.category.junit.GanttRendererTests.testCloning,CHART,6,False
90,90,Chart Bug 6 - Strong Oracle,286,566,49,101,0,0,0,0,0,0,24,42,0,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testEquals,CHART,6,False
91,91,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.category.junit.AreaRendererTests.testEquals,CHART,6,False
92,92,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testCloning,CHART,6,False
93,93,Chart Bug 6 - Strong Oracle,574,1061,103,198,0,0,0,0,0,0,45,80,0,1,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testSerialization,CHART,6,False
94,94,Chart Bug 21 - Strong Oracle,13631,75247,776,7006,1,1,15,78,36,108,2103,7633,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullInfo,CHART,21,False
95,95,Chart Bug 1 - Strong Oracle,7110,317176,598,21465,3,9,20,5449,26,164,1091,4729,0,1,org.jfree.chart.junit.LineChartTests.testDrawWithNullInfo,CHART,1,False
96,96,Chart Bug 20 - Strong Oracle,10609,63289,723,5057,2,6,10,179,28,207,1677,8350,0,1,org.jfree.chart.junit.LineChart3DTests.testDrawWithNullInfo,CHART,20,False
97,97,Chart Bug 20 - Strong Oracle,248,263,15,17,1,1,0,0,0,0,29,30,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testFillPaintLookup,CHART,20,False
98,98,Chart Bug 6 - Strong Oracle,214,481,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testSerialization,CHART,6,False
99,99,Chart Bug 6 - Strong Oracle,285,565,49,101,0,0,0,0,0,0,24,42,0,1,org.jfree.chart.renderer.category.junit.GanttRendererTests.testEquals,CHART,6,False
100,100,Chart Bug 7 - Strong Oracle,818,1642,53,93,1,2,1,2,8,17,125,244,0,1,org.jfree.data.time.junit.TimePeriodValuesTests.test1161329,CHART,7,False
101,101,Chart Bug 6 - Strong Oracle,226,442,38,77,0,0,0,0,0,0,21,33,0,1,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.testCloning_LegendItemToolTipGenerator,CHART,6,False
103,103,Chart Bug 20 - Strong Oracle,1146,1582,72,96,0,0,2,2,1,1,137,176,0,1,org.jfree.chart.junit.GanttChartTests.testSetSeriesURLGenerator,CHART,20,False
104,104,Chart Bug 20 - Strong Oracle,9856,51055,692,4218,1,2,13,164,29,186,1527,6767,0,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testDrawWithNullInfo,CHART,20,False
106,106,Chart Bug 6 - Strong Oracle,266,584,47,104,0,0,0,0,0,0,29,50,0,1,org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testCloning,CHART,6,False
108,108,Chart Bug 5 - Strong Oracle,116,148,10,10,0,0,0,0,0,0,19,26,0,1,org.jfree.data.xy.junit.XYSeriesTests.testAddOrUpdate3,CHART,5,False
109,109,Chart Bug 6 - Strong Oracle,303,592,54,108,0,0,0,0,0,0,26,45,0,1,org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testEquals,CHART,6,False
110,110,Chart Bug 20 - Strong Oracle,1330,2414,101,200,0,0,2,2,0,0,162,289,0,1,org.jfree.chart.junit.StackedBarChartTests.testSetSeriesURLGenerator,CHART,20,False
111,111,Chart Bug 20 - Strong Oracle,1578,2564,118,183,0,0,2,2,0,0,208,327,0,1,org.jfree.chart.junit.WaterfallChartTests.testSetSeriesURLGenerator,CHART,20,False
112,112,Chart Bug 16 - Strong Oracle,56,56,4,4,0,0,0,0,0,0,7,7,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testSetSeriesKeys,CHART,16,False
113,113,Chart Bug 6 - Strong Oracle,214,481,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testSerialization,CHART,6,False
114,114,Chart Bug 6 - Strong Oracle,215,482,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testSerialization,CHART,6,False
115,115,Chart Bug 6 - Strong Oracle,382,1515,46,163,0,0,5,48,0,0,47,166,0,1,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests.testHashcode,CHART,6,False
117,117,Chart Bug 11 - Strong Oracle,445,1193,78,218,0,0,0,0,0,0,56,130,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testCloning,CHART,11,False
118,118,Chart Bug 6 - Strong Oracle,456,1613,58,179,0,0,5,48,0,0,51,172,0,1,org.jfree.chart.renderer.category.junit.GanttRendererTests.testHashcode,CHART,6,False
119,119,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests.testEquals,CHART,6,False
120,120,Chart Bug 20 - Strong Oracle,2540,22120,372,3427,0,0,2,4,0,0,281,2618,0,6,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testEquals,CHART,20,False
121,121,Chart Bug 1 - Strong Oracle,7184,3690369,604,226866,1,1,25,73092,33,150,1096,4558,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullInfo,CHART,1,False
122,122,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testCloning,CHART,6,False
123,123,Chart Bug 6 - Strong Oracle,284,568,49,102,0,0,0,0,0,0,24,43,0,1,org.jfree.chart.renderer.category.junit.BarRendererTests.testSerialization,CHART,6,False
124,124,Chart Bug 9 - Strong Oracle,38,38,2,2,0,0,0,0,0,0,7,7,0,1,org.jfree.data.time.junit.TimeSeriesTests.testCreateCopy1,CHART,9,False
126,126,Chart Bug 20 - Strong Oracle,1584,2315,120,192,1,1,2,2,0,0,198,263,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testGetLegendItemSeriesIndex,CHART,20,False
127,127,Chart Bug 6 - Strong Oracle,260,489,46,88,0,0,0,0,0,0,23,37,0,1,org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testCloning_LegendItemLabelGenerator,CHART,6,False
128,128,Chart Bug 20 - Strong Oracle,5518,71166,605,9346,0,0,2,22,0,0,830,6575,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization5,CHART,20,False
129,129,Chart Bug 20 - Strong Oracle,1354,2434,106,208,0,0,2,2,0,0,169,306,0,1,org.jfree.chart.junit.LineChart3DTests.testSetSeriesToolTipGenerator,CHART,20,False
130,130,Chart Bug 20 - Strong Oracle,685,1449,35,56,0,0,0,0,0,0,93,186,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSetRenderer,CHART,20,False
132,132,Chart Bug 6 - Strong Oracle,753,1995,134,399,0,0,0,0,0,0,78,167,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testSerialization,CHART,6,False
134,134,Chart Bug 20 - Strong Oracle,457,602,30,37,0,0,0,0,0,0,69,87,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testAddDomainMarker,CHART,20,False
135,135,Chart Bug 20 - Strong Oracle,1325,2405,103,205,0,0,2,2,0,0,164,301,0,1,org.jfree.chart.junit.AreaChartTests.testSetSeriesURLGenerator,CHART,20,False
136,136,Chart Bug 6 - Strong Oracle,476,1729,64,202,0,0,5,48,0,0,58,186,0,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testHashcode,CHART,6,False
137,137,Chart Bug 6 - Strong Oracle,284,564,49,101,0,0,0,0,0,0,24,42,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testEquals,CHART,6,False
139,139,Chart Bug 20 - Strong Oracle,8809,32216,696,2646,1,1,18,86,29,106,1364,4344,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanHorizontal,CHART,20,False
140,140,Chart Bug 6 - Strong Oracle,382,1515,46,163,0,0,5,48,0,0,47,166,0,1,org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testHashcode,CHART,6,False
141,141,Chart Bug 21 - Strong Oracle,3153,40804,147,4372,1,1,2,6,0,0,464,3003,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testGetLegendItem,CHART,21,False
142,142,Chart Bug 6 - Strong Oracle,291,563,51,102,0,0,0,0,0,0,38,55,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testEquals,CHART,6,False
143,143,Chart Bug 7 - Strong Oracle,258,617,36,91,0,0,0,0,1,1,41,83,0,1,org.jfree.data.time.junit.TimePeriodValuesTests.testSerialization,CHART,7,False
144,144,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testEquals,CHART,6,False
145,145,Chart Bug 20 - Strong Oracle,1431,2622,115,220,0,0,2,2,0,0,181,330,0,1,org.jfree.chart.junit.BarChart3DTests.testSetSeriesToolTipGenerator,CHART,20,False
146,146,Chart Bug 6 - Strong Oracle,235,463,40,82,0,0,0,0,0,0,22,35,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testCloning,CHART,6,False
147,147,Chart Bug 6 - Strong Oracle,233,494,40,88,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testEquals,CHART,6,False
148,148,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.xy.junit.VectorRendererTests.testEquals,CHART,6,False
149,149,Chart Bug 20 - Strong Oracle,1354,2434,106,208,0,0,2,2,0,0,169,306,0,1,org.jfree.chart.junit.LineChartTests.testSetSeriesToolTipGenerator,CHART,20,False
150,150,Chart Bug 20 - Strong Oracle,2780,4489,135,224,2,2,2,2,0,0,365,535,0,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testGetLegendItemSeriesIndex,CHART,20,False
152,152,Chart Bug 6 - Strong Oracle,257,483,46,88,0,0,0,0,0,0,23,37,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testCloning,CHART,6,False
153,153,Chart Bug 6 - Strong Oracle,255,582,46,105,0,0,0,0,0,0,23,45,0,1,org.jfree.chart.renderer.xy.junit.XYSplineRendererTests.testCloning,CHART,6,False
154,154,Chart Bug 20 - Strong Oracle,8811,32755,697,2703,1,1,18,88,29,108,1364,4415,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationHorizontal,CHART,20,False
155,155,Chart Bug 20 - Strong Oracle,1325,2405,103,205,0,0,2,2,0,0,164,301,0,1,org.jfree.chart.junit.LineChartTests.testSetSeriesURLGenerator,CHART,20,False
157,157,Chart Bug 6 - Strong Oracle,591,1098,106,205,0,0,0,0,0,0,47,83,0,1,org.jfree.chart.junit.JFreeChartTests.testSerialization3,CHART,6,False
158,158,Chart Bug 6 - Strong Oracle,214,481,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.xy.junit.VectorRendererTests.testSerialization,CHART,6,False
159,159,Chart Bug 6 - Strong Oracle,371,1358,64,232,0,0,0,0,0,0,47,129,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testEquals,CHART,6,False
160,160,Chart Bug 6 - Strong Oracle,1007,2884,178,555,0,0,0,0,0,0,100,217,0,1,org.jfree.chart.plot.junit.XYPlotTests.testCloneIndependence,CHART,6,False
161,161,Chart Bug 6 - Strong Oracle,456,1613,58,179,0,0,5,48,0,0,51,172,0,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testHashCode,CHART,6,False
162,162,Chart Bug 3 - Strong Oracle,433,816,40,75,0,0,0,0,0,0,69,115,0,1,org.jfree.data.time.junit.TimeSeriesTests.testCreateCopy1,CHART,3,False
163,163,Chart Bug 20 - Strong Oracle,9988,39031,696,3211,2,2,9,102,27,121,1562,5303,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testDrawWithNullInfo,CHART,20,False
164,164,Chart Bug 20 - Strong Oracle,2607,4154,120,189,1,1,2,2,0,0,342,502,0,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests.testGetLegendItemSeriesIndex,CHART,20,False
165,165,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testEquals,CHART,6,False
166,166,Chart Bug 1 - Strong Oracle,5072,3155477,441,194260,0,0,16,62434,21,136,790,3745,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization4,CHART,1,False
167,167,Chart Bug 11 - Strong Oracle,167,441,25,73,0,0,0,0,0,0,20,69,0,7,org.jfree.chart.renderer.xy.junit.XYAreaRendererTests.testEquals,CHART,11,False
