,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
61,61,Math Bug 6 - Weak Oracle,6412,1518375076,500,171892239,0,0,263,21724510,42,283626,689,139484879,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testRosen,MATH,6,False
62,62,Math Bug 31 - Weak Oracle,643,5642,40,478,0,0,33,352,8,151,28,335,0,37,org.apache.commons.math3.distribution.NormalDistributionTest.testMath280,MATH,31,False
63,63,Math Bug 45 - Weak Oracle,572,4282,46,373,0,0,3,41,1,1,57,337,0,1,org.apache.commons.math.linear.SparseRealMatrixTest.testGetColumnVector,MATH,45,False
64,64,Math Bug 45 - Weak Oracle,774,3705,69,361,0,0,7,39,3,7,45,213,0,4,org.apache.commons.math.linear.SparseRealMatrixTest.testExamples,MATH,45,False
65,65,Math Bug 81 - Weak Oracle,3844,30931,234,3108,0,0,148,837,27,314,175,908,0,1,org.apache.commons.math.linear.SingularValueDecompositionImplTest.testHadamard,MATH,81,False
66,66,Math Bug 84 - Weak Oracle,328,10120,25,844,0,0,2,148,0,0,34,818,0,15,org.apache.commons.math.optimization.direct.MultiDirectionalTest.testPowell,MATH,84,False
67,67,Math Bug 13 - Weak Oracle,4554,3374059,372,403204,0,0,102,44665,22,1390,280,247154,0,3,org.apache.commons.math3.optimization.general.MinpackTest.testMinpackBard,MATH,13,False
68,68,Math Bug 31 - Weak Oracle,560,5627,34,474,0,0,29,355,8,154,23,337,0,4,org.apache.commons.math3.special.ErfTest.testErf1960,MATH,31,False
69,69,Math Bug 12 - Weak Oracle,342,107594,29,9543,0,0,3,1870,0,0,14,102,0,1,org.apache.commons.math3.util.FastMathTest.testNextAfter,MATH,12,False
70,70,Math Bug 78 - Weak Oracle,813,7101,66,244,0,0,29,612,4,52,62,103,0,2,org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testBackward,MATH,78,False
71,71,Math Bug 45 - Weak Oracle,2011,4426601,136,386564,0,0,29,31335,3,177,274,350892,0,2,org.apache.commons.math.linear.UnmodifiableOpenMapRealVectorTest.testAllButExcluded,MATH,45,False
72,72,Math Bug 31 - Weak Oracle,262,368,22,38,1,2,18,23,8,10,13,20,0,18,org.apache.commons.math3.distribution.FDistributionTest.testSmallDegreesOfFreedom,MATH,31,False
74,74,Math Bug 88 - Weak Oracle,88,305,5,26,0,0,1,9,0,0,11,17,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testEpsilon,MATH,88,False
75,75,Math Bug 12 - Weak Oracle,456,55100,17,2563,5,3120,1,622,1,1,44,95,0,1,org.apache.commons.math3.distribution.CauchyDistributionTest.testIllegalArguments,MATH,12,False
76,76,Math Bug 12 - Weak Oracle,2141,130585,137,10916,1,236,106,6350,24,1416,127,5676,0,4,org.apache.commons.math3.distribution.FDistributionTest.testDistributionClone,MATH,12,False
77,77,Math Bug 36 - Weak Oracle,8,8,1,1,0,0,0,0,0,0,2,2,0,2,org.apache.commons.math.fraction.BigFractionTest.testFloatValue,MATH,36,False
78,78,Math Bug 6 - Weak Oracle,530,773,43,103,0,0,0,0,0,0,65,68,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testProblemDimensionTooSmall,MATH,6,False
79,79,Math Bug 81 - Weak Oracle,2719,31827,144,2585,0,0,133,1003,23,494,81,635,0,1,org.apache.commons.math.linear.EigenDecompositionImplTest.testEigenvalues,MATH,81,False
80,80,Math Bug 31 - Weak Oracle,1454,5588,94,466,1,10,75,263,23,139,63,169,0,7756,org.apache.commons.math3.distribution.TDistributionTest.testSampling,MATH,31,False
81,81,Math Bug 15 - Weak Oracle,750,6851,43,317,0,0,41,456,3,21,14,80,0,150,org.apache.commons.math3.analysis.integration.gauss.LegendreParametricTest.testAllMonomials[12],MATH,15,False
82,82,Math Bug 74 - Weak Oracle,544,2270,33,188,0,0,25,107,9,13,37,51,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testMinStep,MATH,74,False
83,83,Math Bug 12 - Weak Oracle,791,55898,50,2633,5,3120,26,666,8,13,59,135,0,2,org.apache.commons.math3.distribution.HypergeometricDistributionTest.testDegenerateFullSample,MATH,12,False
84,84,Math Bug 24 - Weak Oracle,222,308,22,32,0,0,3,4,0,0,24,29,0,14,org.apache.commons.math3.optimization.direct.PowellOptimizerTest.testRelativeToleranceOnScaledValues,MATH,24,False
85,85,Math Bug 13 - Weak Oracle,5746,1046811,435,111712,0,0,137,28764,21,1254,350,43399,0,1,org.apache.commons.math3.optimization.fitting.CurveFitterTest.testMath372,MATH,13,False
86,86,Math Bug 69 - Weak Oracle,536,1657,43,200,0,0,13,39,8,8,29,62,0,1,org.apache.commons.math.stat.correlation.PearsonsCorrelationTest.testSwissFertility,MATH,69,False
87,87,Math Bug 17 - Weak Oracle,2266,154989,228,11542,6,36,26,5843,17,3406,120,531,0,2707,org.apache.commons.math3.util.FastMathTest.testPowAccuracy,MATH,17,False
88,88,Math Bug 15 - Weak Oracle,752,14585,44,668,0,0,41,976,3,45,14,168,0,798,org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionParametricTest.testAllMonomials[28],MATH,15,False
90,90,Math Bug 26 - Weak Oracle,554,23636,52,2180,0,0,3,21,3,9,35,988,0,111,org.apache.commons.math3.util.OpenIntToFieldTest.testRemoveAbsent,MATH,26,False
91,91,Math Bug 26 - Weak Oracle,463,23143,44,2113,0,0,1,13,2,2,31,969,0,524,org.apache.commons.math3.util.OpenIntToFieldTest.testRemoveAbsent,MATH,26,False
92,92,Math Bug 20 - Weak Oracle,178,533,23,51,0,0,1,1,0,0,26,76,0,465,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testTablet,MATH,20,False
93,93,Math Bug 31 - Weak Oracle,192,394,16,34,1,3,16,31,8,15,8,22,0,2,org.apache.commons.math3.distribution.TDistributionTest.testCumulativeProbabilityAgainstStackOverflow,MATH,31,False
94,94,Math Bug 12 - Weak Oracle,254,54399,7,2498,5,3120,1,622,1,1,17,17,0,1,org.apache.commons.math3.distribution.TDistributionTest.testDfAccessors,MATH,12,False
95,95,Math Bug 78 - Weak Oracle,649,13068,49,907,0,0,6,482,3,96,55,248,0,20,org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.testIncreasingTolerance,MATH,78,False
96,96,Math Bug 31 - Weak Oracle,752,13408,61,1240,0,0,35,591,13,376,38,530,0,72,org.apache.commons.math3.distribution.NormalDistributionTest.testCumulativeProbabilities,MATH,31,False
98,98,Math Bug 88 - Weak Oracle,88,246,5,20,0,0,1,6,0,0,11,16,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testSimplexSolver,MATH,88,False
99,99,Math Bug 12 - Weak Oracle,2232,370861,144,35283,5,160,32,12172,7,751,112,8282,0,1,org.apache.commons.math3.analysis.function.LogitTest.testDerivativesWithInverseFunction,MATH,12,False
100,100,Math Bug 78 - Weak Oracle,1800,14442,94,381,0,0,105,1396,7,35,90,170,0,10,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testEvents,MATH,78,False
101,101,Math Bug 31 - Weak Oracle,256,40789,20,3459,1,328,18,3283,8,1640,13,2302,0,13,org.apache.commons.math3.distribution.FDistributionTest.testLargeDegreesOfFreedom,MATH,31,False
102,102,Math Bug 14 - Weak Oracle,3457,34674895,291,2724668,0,0,79,1581855,18,16703,245,1182647,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testCircleFittingGoodInit,MATH,14,False
103,103,Math Bug 14 - Weak Oracle,3521,34683605,297,2725390,0,0,79,1582261,18,16885,253,1183291,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testCircleFittingGoodInit,MATH,14,False
104,104,Math Bug 53 - Weak Oracle,192,452,23,53,0,0,3,6,3,6,29,55,0,8,org.apache.commons.math.complex.ComplexTest.testAtanInf,MATH,53,False
105,105,Math Bug 12 - Weak Oracle,4026,67773,228,3630,5,3120,102,1083,15,41,217,650,0,1,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest.testDensities,MATH,12,False
106,106,Math Bug 17 - Weak Oracle,2185,71317,224,6247,6,36,24,2474,16,1731,115,260,0,2203,org.apache.commons.math3.util.FastMathTest.testAtanAccuracy,MATH,17,False
107,107,Math Bug 44 - Weak Oracle,791,1517,64,99,0,0,26,72,7,19,68,92,0,17,org.apache.commons.math.ode.sampling.StepNormalizerOutputTest.testIncBothRev,MATH,44,False
108,108,Math Bug 12 - Weak Oracle,691,99019,48,5175,5,3120,6,890,3,192,25,936,0,1,org.apache.commons.math3.util.ArithmeticUtilsTest.testGcdConsistency,MATH,12,False
109,109,Math Bug 31 - Weak Oracle,187,1491,15,129,1,12,17,122,8,60,8,85,0,1,org.apache.commons.math3.stat.inference.TestUtilsTest.testSmallSamples,MATH,31,False
110,110,Math Bug 20 - Weak Oracle,4542,3744900,348,424820,3,1822,117,68165,24,1408,359,285274,0,328,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testAckley,MATH,20,False
111,111,Math Bug 28 - Weak Oracle,779,97834,93,13007,0,0,2,279,3,62,118,9784,0,1,org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath288,MATH,28,False
112,112,Math Bug 28 - Weak Oracle,750,97782,89,12999,0,0,2,279,3,62,111,9773,0,1,org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath288,MATH,28,False
113,113,Math Bug 12 - Weak Oracle,258,54403,7,2498,5,3120,1,622,1,1,17,17,0,2,org.apache.commons.math3.distribution.UniformRealDistributionTest.testGetUpperBound,MATH,12,False
114,114,Math Bug 31 - Weak Oracle,180,253,16,24,1,2,15,20,8,10,8,15,0,1,org.apache.commons.math3.special.BetaTest.testRegularizedBetaPositivePositivePositive,MATH,31,False
115,115,Math Bug 81 - Weak Oracle,2393,16440,130,1584,0,0,117,446,16,253,80,418,0,1,org.apache.commons.math.linear.SingularValueDecompositionImplTest.testMoreColumns,MATH,81,False
116,116,Math Bug 88 - Weak Oracle,88,246,5,20,0,0,1,6,0,0,11,16,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testModelWithNoArtificialVars,MATH,88,False
117,117,Math Bug 12 - Weak Oracle,259,54404,7,2498,5,3120,1,622,1,1,17,17,0,3,org.apache.commons.math3.distribution.CauchyDistributionTest.testMoments,MATH,12,False
119,119,Math Bug 12 - Weak Oracle,1604,58628,91,2813,5,3120,83,826,16,70,57,90,0,4,org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonEqualCounts,MATH,12,False
120,120,Math Bug 39 - Weak Oracle,2081,64936,100,2589,0,0,132,5244,6,50,88,469,0,3,org.apache.commons.math.ode.events.ReappearingEventTest.testDormandPrince,MATH,39,False
121,121,Math Bug 12 - Weak Oracle,288,106750,20,9378,0,0,3,1870,0,0,8,8,0,1,org.apache.commons.math3.util.FastMathTest.testLog1pSpecialCases,MATH,12,False
122,122,Math Bug 3 - Weak Oracle,504,6173,21,380,0,0,9,170,0,0,40,194,0,100,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testLinearCombinationFaFa,MATH,3,False
123,123,Math Bug 68 - Weak Oracle,34,44,2,2,0,0,0,0,0,0,10,12,0,4,org.apache.commons.math.optimization.fitting.CurveFitterTest.testMath304,MATH,68,False
124,124,Math Bug 26 - Weak Oracle,678,5701,66,530,0,0,3,23,3,11,47,281,0,11,org.apache.commons.math3.util.OpenIntToFieldTest.testIterator,MATH,26,False
125,125,Math Bug 26 - Weak Oracle,589,5081,58,445,0,0,1,13,2,2,43,257,0,8,org.apache.commons.math3.util.OpenIntToFieldTest.testIterator,MATH,26,False
127,127,Math Bug 20 - Weak Oracle,178,533,23,51,0,0,1,1,0,0,26,76,0,112,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testRastrigin,MATH,20,False
128,128,Math Bug 14 - Weak Oracle,1483,3267,144,420,0,0,9,12,0,0,163,272,0,10,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest.testNoOptimum,MATH,14,False
129,129,Math Bug 14 - Weak Oracle,1728,34026,165,4401,0,0,10,130,0,0,188,2756,0,1,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest.testNoOptimum,MATH,14,False
130,130,Math Bug 14 - Weak Oracle,4389,65060602,356,7547672,0,0,119,1315065,24,22754,263,4999025,0,3,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackBrownDennis,MATH,14,False
131,131,Math Bug 14 - Weak Oracle,4453,65062765,362,7547978,0,0,119,1315066,24,22754,271,4999184,0,3,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackBrownDennis,MATH,14,False
132,132,Math Bug 31 - Weak Oracle,816,17329,68,1622,0,0,39,714,14,490,42,623,0,32,org.apache.commons.math3.distribution.NormalDistributionTest.testConsistency,MATH,31,False
133,133,Math Bug 12 - Weak Oracle,980,65226,42,2974,5,3120,45,1392,6,61,31,177,0,1,org.apache.commons.math3.distribution.WeibullDistributionTest.testDensities,MATH,12,False
134,134,Math Bug 13 - Weak Oracle,3734,112035,312,13897,0,0,69,1302,12,99,272,6779,0,2,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testIllConditioned,MATH,13,False
135,135,Math Bug 44 - Weak Oracle,777,1139,63,84,0,0,26,49,7,13,64,74,0,17,org.apache.commons.math.ode.sampling.StepNormalizerOutputTest.testIncFirstRev,MATH,44,False
136,136,Math Bug 6 - Weak Oracle,2016,416358,198,54497,0,0,3,1154,2,212,322,41059,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath293,MATH,6,False
137,137,Math Bug 3 - Weak Oracle,559,4532,27,397,0,0,9,99,0,0,41,110,0,1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testLinearCombination1DSDS,MATH,3,False
138,138,Math Bug 26 - Weak Oracle,96,96,8,8,0,0,0,0,0,0,13,13,0,1,org.apache.commons.math3.fraction.FractionFormatTest.testLongFormat,MATH,26,False
139,139,Math Bug 12 - Weak Oracle,5620,1771263,407,202367,3,677,107,16322,35,961,529,136073,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testMath864,MATH,12,False
140,140,Math Bug 26 - Weak Oracle,577,3346,49,278,0,0,3,23,3,11,35,143,0,11,org.apache.commons.math3.util.OpenIntToFieldTest.testCopy,MATH,26,False
141,141,Math Bug 26 - Weak Oracle,488,2726,41,193,0,0,1,13,2,2,31,119,0,8,org.apache.commons.math3.util.OpenIntToFieldTest.testCopy,MATH,26,False
142,142,Math Bug 81 - Weak Oracle,192,432,10,30,0,0,4,8,0,0,20,43,0,1,org.apache.commons.math.linear.EigenDecompositionImplTest.testDiagonal,MATH,81,False
143,143,Math Bug 31 - Weak Oracle,129,129,12,12,1,1,10,10,5,5,8,8,0,1,org.apache.commons.math3.special.BetaTest.testRegularizedBetaZeroPositivePositive,MATH,31,False
144,144,Math Bug 4 - Weak Oracle,409,953,13,39,0,0,21,42,0,0,31,83,0,2,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest.testIntersectionBoundaryBoundary,MATH,4,False
145,145,Math Bug 44 - Weak Oracle,735,1103,56,78,0,0,26,49,7,13,58,68,0,17,org.apache.commons.math.ode.sampling.StepNormalizerOutputTest.testIncNeither,MATH,44,False
146,146,Math Bug 12 - Weak Oracle,656,57311,24,2639,5,3120,23,767,2,10,21,56,0,1,org.apache.commons.math3.distribution.ExponentialDistributionTest.testInverseCumulativeProbabilities,MATH,12,False
