,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
540,540,Math Bug 17 - Weak Oracle,661,2605,68,309,5,19,8,53,4,17,44,94,0,12,org.apache.commons.math3.dfp.DfpTest.testMultiply,MATH,17,True
541,541,Math Bug 66 - Weak Oracle,339,6235,29,862,0,0,2,4,4,7,24,43,0,200,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testQuinticMinStatistics,MATH,66,True
542,542,Math Bug 66 - Weak Oracle,415,6311,40,873,0,0,6,8,4,7,28,47,0,3434,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testQuinticMinStatistics,MATH,66,True
543,543,Math Bug 66 - Weak Oracle,642,8910,66,1128,0,0,17,167,5,18,36,173,0,200,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testQuinticMinStatistics,MATH,66,True
546,546,Math Bug 4 - Weak Oracle,24,24,1,1,0,0,0,0,0,0,5,5,0,1,org.apache.commons.math3.geometry.euclidean.twod.SubLineTest.testIntersectionParallel,MATH,4,True
575,575,Math Bug 31 - Weak Oracle,3706,47440,16,3510,1,334,15,3340,7,1669,339,2984,0,1,org.apache.commons.math3.distribution.BinomialDistributionTest.testMath718,MATH,31,True
587,587,Math Bug 6 - Weak Oracle,1311,7120,82,368,0,0,28,296,7,76,121,367,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMinimize2,MATH,6,True
588,588,Math Bug 6 - Weak Oracle,825,4468,33,181,0,0,28,200,7,50,72,240,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMinimize2,MATH,6,True
600,600,Math Bug 10 - Weak Oracle,63,63,7,7,0,0,1,1,2,2,3,3,0,1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testAtan2SpecialCases,MATH,10,True
602,602,Math Bug 35 - Weak Oracle,13,13,1,1,0,0,0,0,0,0,2,2,0,1,org.apache.commons.math3.genetics.ElitisticListPopulationTest.testConstructorTooLow,MATH,35,True
652,652,Math Bug 63 - Weak Oracle,26,26,7,7,0,0,0,0,0,0,4,4,0,6,org.apache.commons.math.util.MathUtilsTest.testArrayEquals,MATH,63,True
653,653,Math Bug 44 - Weak Oracle,1268,44816,47,1619,0,0,88,4220,3,133,40,967,0,4,org.apache.commons.math.ode.events.EventStateTest.testIssue695,MATH,44,True
654,654,Math Bug 44 - Weak Oracle,2483,49703,113,1977,0,0,159,4424,9,139,76,1124,0,1,org.apache.commons.math.ode.events.EventStateTest.testIssue695,MATH,44,True
675,675,Math Bug 55 - Weak Oracle,123,123,3,3,0,0,18,18,0,0,4,4,0,1,org.apache.commons.math.geometry.Vector3DTest.testCrossProductCancellation,MATH,55,True
701,701,Math Bug 35 - Weak Oracle,17,17,2,2,0,0,0,0,0,0,2,2,0,1,org.apache.commons.math3.genetics.ElitisticListPopulationTest.testConstructorTooHigh,MATH,35,True
723,723,Math Bug 35 - Weak Oracle,13,13,1,1,0,0,0,0,0,0,2,2,0,1,org.apache.commons.math3.genetics.ElitisticListPopulationTest.testChromosomeListConstructorTooLow,MATH,35,True
728,728,Math Bug 11 - Weak Oracle,848,1236,51,67,1,1,42,76,4,5,26,28,0,1,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest.testUnivariateDistribution,MATH,11,True
735,735,Math Bug 12 - Weak Oracle,870,2684,30,53,0,0,51,100,2,5,25,45,0,4,org.apache.commons.math3.distribution.GammaDistributionTest.testDistributionClone,MATH,12,True
774,774,Math Bug 6 - Weak Oracle,1297,9730,80,411,0,0,28,488,7,130,121,363,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMaximize2,MATH,6,True
775,775,Math Bug 6 - Weak Oracle,813,7022,32,225,0,0,28,392,7,104,72,224,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMaximize2,MATH,6,True
780,780,Math Bug 58 - Weak Oracle,2969,18657230,209,1422154,0,0,95,996093,26,100465,141,449679,0,1,org.apache.commons.math.optimization.fitting.GaussianFitterTest.testMath519,MATH,58,True
795,795,Math Bug 26 - Weak Oracle,50,50,8,8,0,0,0,0,0,0,4,4,0,3,org.apache.commons.math3.fraction.FractionTest.testIntegerOverflow,MATH,26,True
796,796,Math Bug 26 - Weak Oracle,309,649,27,63,0,0,2,2,2,2,35,74,0,2,org.apache.commons.math3.fraction.FractionTest.testIntegerOverflow,MATH,26,True
810,810,Math Bug 20 - Weak Oracle,207,244,22,26,0,0,2,2,0,0,29,29,0,6,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testMath864,MATH,20,True
868,868,Math Bug 25 - Weak Oracle,498,11822,18,338,0,0,30,871,5,34,18,280,0,1,org.apache.commons.math3.optimization.fitting.HarmonicFitterTest.testMath844,MATH,25,True
869,869,Math Bug 86 - Weak Oracle,12,12,2,2,0,0,0,0,0,0,2,2,0,1,org.apache.commons.math.linear.CholeskyDecompositionImplTest.testMath274,MATH,86,True
885,885,Math Bug 99 - Weak Oracle,14,14,1,1,0,0,0,0,0,0,4,4,0,8,org.apache.commons.math.util.MathUtilsTest.testGcd,MATH,99,True
886,886,Math Bug 47 - Weak Oracle,81,104,12,12,0,0,0,0,0,0,13,20,0,1,org.apache.commons.math.complex.ComplexTest.testDivideZero,MATH,47,True
923,923,Math Bug 6 - Weak Oracle,1311,9832,82,427,0,0,28,488,7,125,121,363,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMinimize1,MATH,6,True
924,924,Math Bug 6 - Weak Oracle,825,7100,33,235,0,0,28,392,7,100,72,224,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMinimize1,MATH,6,True
945,945,Math Bug 12 - Weak Oracle,1031,1963,30,38,0,0,51,89,2,3,36,49,0,4,org.apache.commons.math3.distribution.LogNormalDistributionTest.testDistributionClone,MATH,12,True
963,963,Math Bug 9 - Weak Oracle,68,86,8,8,0,0,0,0,0,0,7,7,0,1,org.apache.commons.math3.geometry.euclidean.threed.LineTest.testRevert,MATH,9,True
989,989,Math Bug 6 - Weak Oracle,1309,7177,80,354,0,0,28,296,7,77,121,367,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMaximize1,MATH,6,True
990,990,Math Bug 6 - Weak Oracle,824,4510,32,169,0,0,28,200,7,52,72,240,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMaximize1,MATH,6,True
998,998,Math Bug 6 - Weak Oracle,1395,6502,92,337,0,0,30,294,8,78,122,261,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMinimize1,MATH,6,True
999,999,Math Bug 6 - Weak Oracle,861,3762,40,145,0,0,30,198,8,53,66,122,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMinimize1,MATH,6,True
1010,1010,Math Bug 66 - Weak Oracle,168,500,18,87,0,0,0,0,0,0,10,19,0,10,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testSinMin,MATH,66,True
1011,1011,Math Bug 66 - Weak Oracle,244,576,29,98,0,0,4,4,0,0,14,23,0,241,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testSinMin,MATH,66,True
1012,1012,Math Bug 66 - Weak Oracle,488,6483,59,714,0,0,15,357,1,9,22,289,0,10,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testSinMin,MATH,66,True
1017,1017,Math Bug 34 - Weak Oracle,9,9,0,0,0,0,0,0,0,0,3,3,0,1,org.apache.commons.math3.genetics.ListPopulationTest.testIterator,MATH,34,True
1029,1029,Math Bug 45 - Weak Oracle,836,836,10,10,0,0,1,1,1,1,9,9,0,1,org.apache.commons.math.linear.OpenMapRealMatrixTest.testMath679,MATH,45,True
1042,1042,Math Bug 84 - Weak Oracle,114,132,5,6,0,0,0,0,0,0,22,26,0,100,org.apache.commons.math.optimization.direct.MultiDirectionalTest.testMath283,MATH,84,True
1062,1062,Math Bug 82 - Weak Oracle,443,8411,52,902,0,0,2,59,2,12,64,849,0,30,org.apache.commons.math.optimization.linear.SimplexSolverTest.testMath288,MATH,82,True
1078,1078,Math Bug 22 - Weak Oracle,7,7,0,0,0,0,0,0,0,0,2,2,0,1,org.apache.commons.math3.distribution.UniformRealDistributionTest.testIsSupportUpperBoundInclusive,MATH,22,True
1089,1089,Math Bug 88 - Weak Oracle,78,129,4,9,0,0,1,3,0,0,10,12,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testMath272,MATH,88,True
1093,1093,Math Bug 99 - Weak Oracle,10,10,1,1,0,0,0,0,0,0,2,2,0,9,org.apache.commons.math.util.MathUtilsTest.testLcm,MATH,99,True
1105,1105,Math Bug 52 - Weak Oracle,381,424,5,5,0,0,39,42,2,2,21,24,0,1,org.apache.commons.math.geometry.euclidean.threed.RotationTest.testIssue639,MATH,52,True
1126,1126,Math Bug 6 - Weak Oracle,1382,6426,90,327,0,0,30,294,8,78,122,261,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaximize2,MATH,6,True
1127,1127,Math Bug 6 - Weak Oracle,849,3709,39,141,0,0,30,198,8,52,66,122,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaximize2,MATH,6,True
1134,1134,Math Bug 91 - Weak Oracle,10,10,1,1,0,0,0,0,0,0,2,2,0,5,org.apache.commons.math.fraction.FractionTest.testCompareTo,MATH,91,True
1147,1147,Math Bug 68 - Weak Oracle,91,122,6,9,0,0,2,4,1,1,12,13,0,31,org.apache.commons.math.optimization.general.MinpackTest.testMinpackFreudensteinRoth,MATH,68,True
1182,1182,Math Bug 68 - Weak Oracle,91,298,6,25,0,0,2,20,1,1,12,13,0,20,org.apache.commons.math.optimization.general.MinpackTest.testMinpackJennrichSampson,MATH,68,True
1187,1187,Math Bug 40 - Weak Oracle,304,838,20,71,0,0,1,5,1,4,36,77,0,99,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest.testIssue716,MATH,40,True
1215,1215,Math Bug 38 - Weak Oracle,348,3780,20,419,0,0,3,3,2,2,57,404,0,1,org.apache.commons.math.optimization.direct.BOBYQAOptimizerTest.testConstrainedRosenWithMoreInterpolationPoints,MATH,38,True
1226,1226,Math Bug 30 - Weak Oracle,439,455,20,22,0,0,15,15,3,3,25,27,0,1,org.apache.commons.math3.stat.inference.MannWhitneyUTestTest.testBigDataSet,MATH,30,True
1257,1257,Math Bug 83 - Weak Oracle,85,120,9,13,0,0,0,0,0,0,13,17,0,3,org.apache.commons.math.optimization.linear.SimplexSolverTest.testMath286,MATH,83,True
1293,1293,Math Bug 18 - Weak Oracle,2733,21017,256,2692,3,15,35,95,14,15,329,1868,0,309,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testFitAccuracyDependsOnBoundary,MATH,18,True
1326,1326,Math Bug 87 - Weak Oracle,143,148,11,12,0,0,1,1,0,0,16,16,0,2,org.apache.commons.math.optimization.linear.SimplexSolverTest.testSingleVariableAndConstraint,MATH,87,True
1350,1350,Math Bug 77 - Weak Oracle,8,8,1,1,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math.linear.ArrayRealVectorTest.testBasicFunctions,MATH,77,True
1360,1360,Math Bug 78 - Weak Oracle,261,327,9,11,0,0,2,2,1,2,30,36,0,2,org.apache.commons.math.ode.events.EventStateTest.closeEvents,MATH,78,True
1372,1372,Math Bug 6 - Weak Oracle,1395,6406,92,333,0,0,30,294,8,78,122,249,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMinimize2,MATH,6,True
1373,1373,Math Bug 6 - Weak Oracle,861,3746,40,146,0,0,30,198,8,52,66,122,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMinimize2,MATH,6,True
1375,1375,Math Bug 41 - Weak Oracle,30,30,3,3,0,0,1,1,2,2,3,3,0,2,org.apache.commons.math.stat.descriptive.moment.VarianceTest.testEvaluateArraySegmentWeighted,MATH,41,True
1381,1381,Math Bug 37 - Weak Oracle,611,870,30,34,0,0,32,54,4,4,20,23,0,1,org.apache.commons.math.complex.ComplexTest.testTanInf,MATH,37,True
1396,1396,Math Bug 21 - Weak Oracle,671,19785,63,2602,0,0,7,82,0,0,62,1805,0,23,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest.testMath789,MATH,21,True
1397,1397,Math Bug 21 - Weak Oracle,530,19557,52,2581,0,0,2,76,0,0,60,1803,0,12,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest.testMath789,MATH,21,True
1398,1398,Math Bug 15 - Weak Oracle,651,925,33,42,0,0,37,61,3,3,12,12,0,1,org.apache.commons.math3.util.FastMathTest.testMath904,MATH,15,True
1402,1402,Math Bug 56 - Weak Oracle,17,17,1,1,0,0,0,0,0,0,2,2,0,4,org.apache.commons.math.util.MultidimensionalCounterTest.testIterationConsistency,MATH,56,True
1413,1413,Math Bug 16 - Weak Oracle,79,84,12,13,0,0,1,1,0,0,9,9,0,694,org.apache.commons.math3.util.FastMathTest.testMath905LargePositive,MATH,16,True
1414,1414,Math Bug 37 - Weak Oracle,615,891,32,38,0,0,32,54,4,4,22,27,0,2,org.apache.commons.math.complex.ComplexTest.testTanh,MATH,37,True
1469,1469,Math Bug 66 - Weak Oracle,232,555,24,83,0,0,0,0,0,0,8,12,0,5,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testQuinticMin,MATH,66,True
1470,1470,Math Bug 66 - Weak Oracle,308,631,35,94,0,0,4,4,0,0,12,16,0,112,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testQuinticMin,MATH,66,True
1471,1471,Math Bug 66 - Weak Oracle,481,6604,53,683,0,0,12,361,0,0,18,280,0,5,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testQuinticMin,MATH,66,True
1474,1474,Math Bug 6 - Weak Oracle,923,1468,72,181,0,0,12,16,4,4,87,101,0,1,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testTrivial,MATH,6,True
1504,1504,Math Bug 81 - Weak Oracle,21,21,2,2,0,0,0,0,0,0,2,2,0,2,org.apache.commons.math.linear.EigenDecompositionImplTest.testMath308,MATH,81,True
1539,1539,Math Bug 57 - Weak Oracle,202,1650318,19,150032,0,0,2,20003,0,0,27,230038,0,1,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.testSmallDistances,MATH,57,True
1542,1542,Math Bug 16 - Weak Oracle,81,86,12,13,0,0,1,1,0,0,9,9,0,694,org.apache.commons.math3.util.FastMathTest.testMath905LargeNegative,MATH,16,True
1573,1573,Math Bug 6 - Weak Oracle,2120,7191,90,325,0,0,30,294,8,78,123,250,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaximize1,MATH,6,True
1574,1574,Math Bug 6 - Weak Oracle,860,3789,39,140,0,0,30,198,8,53,66,122,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaximize1,MATH,6,True
1576,1576,Math Bug 51 - Weak Oracle,3538,6224,17,44,0,0,2,2,1,1,335,671,0,3621,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest.testIssue631,MATH,51,True
1595,1595,Math Bug 49 - Weak Oracle,303,449,30,47,0,0,1,1,0,0,34,41,0,1,org.apache.commons.math.linear.SparseRealVectorTest.testConcurrentModification,MATH,49,True
1609,1609,Math Bug 73 - Weak Oracle,204,2891,23,386,0,0,9,136,1,19,16,238,0,1,org.apache.commons.math.analysis.solvers.BrentSolverTest.testBadEndpoints,MATH,73,True
1610,1610,Math Bug 33 - Weak Oracle,647,6684,79,946,0,0,1,3,0,0,91,756,0,1,org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath781,MATH,33,True
1613,1613,Math Bug 72 - Weak Oracle,15,15,1,1,0,0,0,0,0,0,3,3,0,1,org.apache.commons.math.analysis.solvers.BrentSolverTest.testRootEndpoints,MATH,72,True
1623,1623,Math Bug 19 - Weak Oracle,1548,5659,102,668,2,2,29,38,22,22,169,488,0,1,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testBoundaryRangeTooLarge,MATH,19,True
1626,1626,Math Bug 23 - Weak Oracle,525,1020,21,51,0,0,26,52,0,0,23,40,0,1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testKeepInitIfBest,MATH,23,True
