,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
23,23,Time Bug 9 - Weak Oracle,2206,10096,182,1064,6,71,11,37,8,51,267,882,0,4,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_offsetParsed,TIME,9,False
24,24,Time Bug 9 - Weak Oracle,2441,21708,212,2425,6,141,15,80,8,95,292,1899,0,1,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_offsetParsed,TIME,9,False
25,25,Time Bug 19 - Weak Oracle 1,1503,6022,127,578,7,43,6,20,8,41,174,521,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddWrapFieldYear,TIME,19,False
26,26,Time Bug 24 - Weak Oracle,147,147,11,11,0,0,0,0,1,1,19,19,0,3,org.joda.time.format.TestDateTimeFormat.testParse_pivotYear,TIME,24,False
27,27,Time Bug 8 - Weak Oracle,493,601,36,58,0,0,8,8,2,2,64,68,0,1,org.joda.time.tz.TestCompiler.test_Amman_2005,TIME,8,False
28,28,Time Bug 8 - Weak Oracle,506,614,40,62,0,0,8,8,2,2,65,69,0,1,org.joda.time.tz.TestCompiler.test_Amman_2005,TIME,8,False
29,29,Time Bug 26 - Weak Oracle,410,520,22,40,0,0,0,0,0,0,69,72,0,2,org.joda.time.TestDateMidnight_Constructors.testConstructor_int_int_int,TIME,26,False
30,30,Time Bug 1 - Weak Oracle,221,810,19,66,0,0,0,0,0,0,30,106,0,1,org.joda.time.TestPartial_Basics.testWith3f,TIME,1,False
31,31,Time Bug 21 - Weak Oracle,940,3918,69,327,4,15,6,19,8,31,111,343,0,1,org.joda.time.TestDateTimeZone.testGetShortName,TIME,21,False
32,32,Time Bug 25 - Weak Oracle,1459,11143,103,912,4,32,6,40,7,73,183,966,0,1,org.joda.time.TestMonthDay_Basics.testToDateTime_nullRI,TIME,25,False
33,33,Time Bug 26 - Weak Oracle,670,1448,34,104,1,2,5,5,3,8,97,152,0,3,org.joda.time.TestLocalDate_Basics.testToDateTime_nullLocalTime_Zone,TIME,26,False
34,34,Time Bug 19 - Weak Oracle 2,234,309,22,25,0,0,0,0,0,0,36,46,0,2,org.joda.time.TestMutableDateTime_Constructors.testParse_noFormatter,TIME,19,False
35,35,Time Bug 26 - Weak Oracle,130,173,10,14,0,0,0,0,0,0,12,14,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_DateTimeZone,TIME,26,False
36,36,Time Bug 25 - Weak Oracle,161,221,11,18,1,1,0,0,1,1,15,18,0,5,org.joda.time.chrono.TestGJChronology.testSubtractDays,TIME,25,False
37,37,Time Bug 19 - Weak Oracle 1,2254,55577,183,5318,8,391,12,190,9,359,271,4877,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddWrapFieldMonthOfYear,TIME,19,False
38,38,Time Bug 19 - Weak Oracle 2,1627,12289,119,1077,6,45,7,47,7,83,194,1092,0,2,org.joda.time.TestDateTime_Properties.testPropertyAddWrapFieldMonthOfYear,TIME,19,False
39,39,Time Bug 25 - Weak Oracle,352,1351,22,99,0,0,1,3,1,3,43,109,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RI2,TIME,25,False
40,40,Time Bug 25 - Weak Oracle,254,1367,18,103,0,0,0,0,1,5,28,129,0,3,org.joda.time.TestDays.testFactory_daysBetween_RInstant,TIME,25,False
41,41,Time Bug 22 - Weak Oracle,85,465,8,37,0,0,0,0,0,0,13,58,0,1,org.joda.time.TestMutablePeriod_Basics.testCopy,TIME,22,False
42,42,Time Bug 27 - Weak Oracle,482,826,19,38,0,0,1,4,0,0,68,112,0,1,org.joda.time.TestHours.testMultipliedBy_int,TIME,27,False
43,43,Time Bug 19 - Weak Oracle 1,1694,8139,134,786,6,52,7,21,8,51,214,754,0,1,org.joda.time.TestDateTime_Properties.testPropertySetDayOfYear,TIME,19,False
44,44,Time Bug 19 - Weak Oracle 2,409,1870,24,153,0,0,1,3,1,3,53,161,0,6,org.joda.time.TestMutablePeriod_Constructors.testConstructor_long_long_PeriodType_Chronology1,TIME,19,False
45,45,Time Bug 25 - Weak Oracle,1220,5746,68,465,4,14,3,8,4,24,165,470,0,1,org.joda.time.TestDateMidnight_Basics.testMinusDays_int,TIME,25,False
46,46,Time Bug 25 - Weak Oracle,186,580,12,44,1,4,0,0,1,4,19,51,0,1,org.joda.time.convert.TestStringConverter.testGetPartialValues,TIME,25,False
47,47,Time Bug 25 - Weak Oracle,223,380,20,35,1,1,0,0,0,0,23,30,0,2,org.joda.time.TestLocalDate_Basics.testToDateMidnight,TIME,25,False
48,48,Time Bug 26 - Weak Oracle,121,170,12,16,0,0,0,0,0,0,12,14,0,5,org.joda.time.TestDateMidnight_Basics.testWithFieldAdded1,TIME,26,False
49,49,Time Bug 18 - Weak Oracle,945,7068,45,515,3,22,5,16,7,50,163,965,0,1,org.joda.time.TestLocalDateTime_Basics.testProperty,TIME,18,False
50,50,Time Bug 19 - Weak Oracle 2,221,378,18,33,1,1,0,0,0,0,24,31,0,2,org.joda.time.TestLocalDate_Basics.testToDateMidnight_nullZone,TIME,19,False
51,51,Time Bug 5 - Weak Oracle,404,4025,27,422,1,1,2,2,2,2,65,426,0,1,org.joda.time.TestPeriod_Basics.testNormalizedStandard_yearMonthDay,TIME,5,False
52,52,Time Bug 25 - Weak Oracle,1439,4219,128,510,4,18,5,8,4,11,158,365,0,3,org.joda.time.format.TestDateTimeFormatter.testParseMutableDateTime_zone2,TIME,25,False
53,53,Time Bug 19 - Weak Oracle 1,1071,4097,82,352,5,27,4,17,6,29,121,354,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RI2,TIME,19,False
54,54,Time Bug 24 - Weak Oracle,285,391,28,46,1,1,2,2,2,2,41,52,0,1,org.joda.time.format.TestDateTimeFormatter.testParseLocalDate_year_month_week_2015,TIME,24,False
55,55,Time Bug 19 - Weak Oracle 1,1190,5422,80,429,5,36,4,17,7,39,158,528,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetCenturyOfEra,TIME,19,False
56,56,Time Bug 26 - Weak Oracle,730,3320,68,394,3,16,2,4,5,20,87,311,0,1,org.joda.time.TestDateTime_Properties.testPropertyWithMinimumValueDayOfMonth,TIME,26,False
57,57,Time Bug 3 - Weak Oracle,853,1777,84,217,2,4,6,6,7,11,91,163,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMinutes_int1,TIME,3,False
58,58,Time Bug 25 - Weak Oracle,928,3640,76,413,6,18,3,5,7,21,112,337,0,1,org.joda.time.TestDateTime_Properties.testPropertySetYear,TIME,25,False
59,59,Time Bug 26 - Weak Oracle,323,817,23,73,1,3,0,0,2,4,39,66,0,4,org.joda.time.TestDateMidnight_Properties.testPropertySetTextLocaleMonthOfYear,TIME,26,False
60,60,Time Bug 22 - Weak Oracle,590,6251,39,486,0,0,3,70,1,6,70,658,0,3,org.joda.time.TestMutablePeriod_Basics.testEqualsHashCode,TIME,22,False
61,61,Time Bug 6 - Weak Oracle,3902,23856,269,2073,3,12,8,18,7,28,536,3049,0,1,org.joda.time.convert.TestReadableIntervalConverter.testSetIntoInterval_Object1,TIME,6,False
62,62,Time Bug 27 - Weak Oracle,664,9650,73,1408,0,0,0,0,0,0,81,789,0,1,org.joda.time.format.TestPeriodFormatterBuilder.testFormatSeparatorSimple,TIME,27,False
63,63,Time Bug 26 - Weak Oracle,763,1694,72,195,4,8,3,3,6,10,82,154,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetDayOfWeek,TIME,26,False
64,64,Time Bug 26 - Weak Oracle,1549,12150,127,1047,5,44,7,49,8,90,178,1058,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMonthOfYear_int1,TIME,26,False
65,65,Time Bug 25 - Weak Oracle,1025,3477,85,373,2,10,4,5,5,18,133,339,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_setHourForward_Moscow_Spring,TIME,25,False
66,66,Time Bug 24 - Weak Oracle,390,770,46,92,0,0,0,0,0,0,55,99,0,20,org.joda.time.format.TestDateTimeFormat.testFormat_year_twoDigit,TIME,24,False
67,67,Time Bug 19 - Weak Oracle 1,1154,5184,76,425,5,38,4,17,6,31,149,485,0,2,org.joda.time.TestMutableDateTime_Properties.testPropertyGetMonthOfYear,TIME,19,False
68,68,Time Bug 22 - Weak Oracle,21,21,2,2,0,0,0,0,0,0,2,2,0,1,org.joda.time.TestPeriod_Basics.testGetPeriodType,TIME,22,False
69,69,Time Bug 19 - Weak Oracle 1,276,728,18,54,1,4,0,0,1,4,27,61,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_ObjectString1,TIME,19,False
70,70,Time Bug 14 - Weak Oracle,835,2164,68,198,2,3,2,3,3,11,116,222,0,1,org.joda.time.TestMonthDay_Basics.testMinusMonths_int_negativeEndOfMonthAdjust,TIME,14,False
71,71,Time Bug 24 - Weak Oracle,210,576,13,41,1,4,0,0,1,4,23,53,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_ObjectString4,TIME,24,False
72,72,Time Bug 25 - Weak Oracle,896,3577,75,397,2,10,4,7,5,20,107,329,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_setHourAcross_Moscow_Spring,TIME,25,False
73,73,Time Bug 27 - Weak Oracle,480,839,19,38,0,0,1,4,0,0,68,115,0,1,org.joda.time.TestWeeks.testMultipliedBy_int,TIME,27,False
74,74,Time Bug 19 - Weak Oracle 1,1290,5900,77,440,5,41,4,17,6,34,189,608,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetDayOfWeek,TIME,19,False
75,75,Time Bug 26 - Weak Oracle,814,1850,82,225,2,5,4,4,7,12,88,168,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMilliOfSecond_int1,TIME,26,False
76,76,Time Bug 25 - Weak Oracle,400,467,22,36,0,0,0,0,0,0,66,67,0,2,org.joda.time.TestMutableDateTime_Constructors.testConstructor_int_int_int_int_int_int_int_DateTimeZone,TIME,25,False
77,77,Time Bug 26 - Weak Oracle,1994,8107,185,772,1,1,0,0,1,1,256,1210,0,7,org.joda.time.TestMonthDay_Basics.testPlusMonths_int,TIME,26,False
78,78,Time Bug 25 - Weak Oracle,283,314,26,28,0,0,0,0,0,0,34,36,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_Object_Chronology2,TIME,25,False
79,79,Time Bug 24 - Weak Oracle,556,8466,58,1144,0,0,0,0,0,0,67,731,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicWeekDateTimeNoMillis,TIME,24,False
80,80,Time Bug 25 - Weak Oracle,2705,17649,228,1453,4,30,5,38,6,64,341,2026,0,1,org.joda.time.TestMonthDay_Constructors.testConstructor_DateTimeZone,TIME,25,False
81,81,Time Bug 24 - Weak Oracle,1042,4190,85,381,5,36,4,17,6,29,117,353,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortDateTime,TIME,24,False
82,82,Time Bug 19 - Weak Oracle 2,113,119,11,11,0,0,0,0,0,0,11,11,0,2,org.joda.time.TestLocalDate_Basics.testToDateTime_nullLocalTime,TIME,19,False
83,83,Time Bug 19 - Weak Oracle 2,199,284,18,30,0,0,0,0,0,0,30,34,0,1,org.joda.time.TestLocalDate_Basics.testToInterval_nullZone,TIME,19,False
84,84,Time Bug 26 - Weak Oracle,156,242,11,19,1,1,0,0,1,1,12,16,0,2,org.joda.time.field.TestOffsetDateTimeField.test_set_long_String_Locale,TIME,26,False
85,85,Time Bug 2 - Weak Oracle,299,1120,28,112,0,0,0,0,0,0,53,150,0,2,org.joda.time.TestPartial_Constructors.testConstructorEx8_TypeArray_intArray,TIME,2,False
86,86,Time Bug 19 - Weak Oracle 1,969,4028,76,364,5,36,4,17,6,29,105,337,0,6,org.joda.time.TestDateMidnight_Basics.testIsBefore,TIME,19,False
87,87,Time Bug 19 - Weak Oracle 1,813,3400,71,381,2,8,3,5,5,22,102,334,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_withDay_Gaza,TIME,19,False
89,89,Time Bug 24 - Weak Oracle,306,844,22,66,1,4,0,0,1,4,31,69,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_ObjectString3,TIME,24,False
90,90,Time Bug 25 - Weak Oracle,907,4448,75,483,4,21,3,5,5,22,118,402,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyWithMinimumValueDayOfMonth,TIME,25,False
91,91,Time Bug 27 - Weak Oracle,3106,15277,282,1651,0,0,1,2,0,0,407,1794,0,1,org.joda.time.format.TestISOPeriodFormatParsing.testParseStandard1,TIME,27,False
92,92,Time Bug 25 - Weak Oracle,893,2179,76,235,4,11,3,3,6,12,104,195,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetYear,TIME,25,False
93,93,Time Bug 19 - Weak Oracle 1,179,228,19,23,0,0,0,0,0,0,14,16,0,1,org.joda.time.TestYearMonthDay_Basics.testToDateTime_TOD_Zone,TIME,19,False
94,94,Time Bug 19 - Weak Oracle 1,1675,7603,129,767,8,55,8,24,10,50,191,668,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextYear,TIME,19,False
95,95,Time Bug 19 - Weak Oracle 1,2431,41599,159,3404,11,219,13,127,12,255,349,3533,0,1,org.joda.time.TestDateMidnight_Basics.testWithers,TIME,19,False
96,96,Time Bug 19 - Weak Oracle 1,1349,6269,80,463,6,43,4,17,6,35,198,644,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyGetDayOfWeek,TIME,19,False
97,97,Time Bug 25 - Weak Oracle,354,1339,23,101,0,0,1,3,1,3,43,107,0,4,org.joda.time.TestPeriod_Constructors.testConstructor_RD_RI_PeriodType1,TIME,25,False
98,98,Time Bug 25 - Weak Oracle,778,1742,77,201,3,5,2,2,5,9,84,164,0,1,org.joda.time.TestMutableDateTime_Basics.testRounding1,TIME,25,False
99,99,Time Bug 25 - Weak Oracle,393,1503,18,73,1,5,0,0,1,5,66,197,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetYearOfCentury,TIME,25,False
100,100,Time Bug 26 - Weak Oracle,1107,10475,78,856,4,40,4,45,6,78,126,902,0,1,org.joda.time.TestMutableDateTime_Sets.testSet_DateTimeFieldType_int1,TIME,26,False
101,101,Time Bug 24 - Weak Oracle,306,844,22,66,1,4,0,0,1,4,31,69,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_ObjectString6,TIME,24,False
102,102,Time Bug 5 - Weak Oracle,133,334,12,51,1,1,1,1,1,1,16,22,0,1,org.joda.time.TestPeriod_Basics.testNormalizedStandard_periodType_yearMonth3,TIME,5,False
103,103,Time Bug 25 - Weak Oracle,1461,5928,83,477,3,11,7,17,5,27,183,492,0,10,org.joda.time.TestDateTime_Basics.testWithDurationAdded_RP_int,TIME,25,False
104,104,Time Bug 19 - Weak Oracle 1,1623,10141,108,792,6,46,5,29,8,71,234,936,0,1,org.joda.time.TestLocalDate_Basics.testToDateTimeAtCurrentTime_nullZone,TIME,19,False
105,105,Time Bug 14 - Weak Oracle,828,2465,57,235,3,15,2,4,4,14,108,231,0,29,org.joda.time.TestYearMonthDay_Properties.testPropertyAddDay,TIME,14,False
106,106,Time Bug 19 - Weak Oracle 2,221,378,18,33,1,1,0,0,0,0,24,31,0,2,org.joda.time.TestYearMonthDay_Basics.testToDateMidnight,TIME,19,False
107,107,Time Bug 25 - Weak Oracle,264,413,17,25,0,0,0,0,0,0,38,45,0,1,org.joda.time.TestPeriod_Constructors.testConstructor_RD_RI2,TIME,25,False
108,108,Time Bug 19 - Weak Oracle 1,1505,7559,120,767,8,54,6,22,9,50,179,664,0,1,org.joda.time.TestDateTime_Properties.testPropertySetYear,TIME,19,False
109,109,Time Bug 19 - Weak Oracle 1,1255,6500,83,513,5,48,6,29,7,53,164,596,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetWeekyear,TIME,19,False
110,110,Time Bug 24 - Weak Oracle,448,1271,28,121,1,8,1,1,2,8,69,128,0,1,org.joda.time.TestLocalDate_Constructors.testConstructor_ObjectString2,TIME,24,False
111,111,Time Bug 26 - Weak Oracle,344,488,29,42,0,0,0,0,2,2,40,46,0,6,org.joda.time.TestYearMonthDay_Basics.testToDateTime_nullRI,TIME,26,False
112,112,Time Bug 25 - Weak Oracle,392,466,36,44,1,1,0,0,1,1,46,49,0,48,org.joda.time.format.TestTextFields.testMonthNames_monthMiddle,TIME,25,False
113,113,Time Bug 25 - Weak Oracle,1199,8396,84,665,4,40,4,36,6,68,152,763,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_DateTimeZone,TIME,25,False
114,114,Time Bug 19 - Weak Oracle 1,2117,7040,188,726,5,39,7,22,8,34,259,671,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_fullTime,TIME,19,False
115,115,Time Bug 19 - Weak Oracle 2,409,1870,24,153,0,0,1,3,1,3,53,161,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_long_long_PeriodType_Chronology1,TIME,19,False
116,116,Time Bug 25 - Weak Oracle,1091,3566,91,381,2,10,4,5,5,18,137,345,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_setHourForward_NewYork_Spring,TIME,25,False
117,117,Time Bug 16 - Weak Oracle,1496,4943,115,541,3,6,3,7,4,16,196,466,0,4,org.joda.time.format.TestDateTimeFormatter.testParseInto_chrono,TIME,16,False
118,118,Time Bug 6 - Weak Oracle,2098,8993,192,955,1,1,0,0,3,3,271,1275,0,5,org.joda.time.TestSerialization.testSerializedBuddhistChronology,TIME,6,False
119,119,Time Bug 25 - Weak Oracle,76,76,5,5,0,0,0,0,0,0,17,17,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_parse_Turk,TIME,25,False
120,120,Time Bug 19 - Weak Oracle 1,1407,6060,119,598,4,15,4,18,6,29,160,539,0,2,org.joda.time.format.TestISODateTimeFormatParsing.test_basicWeekDate,TIME,19,False
121,121,Time Bug 19 - Weak Oracle 1,1513,7418,121,755,6,52,7,23,8,49,181,657,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextDayOfMonth,TIME,19,False
122,122,Time Bug 25 - Weak Oracle,432,4654,28,259,1,14,3,18,2,28,70,616,0,2,org.joda.time.TestDateTime_Properties.testPropertyEqualsHashCodeStrict,TIME,25,False
123,123,Time Bug 25 - Weak Oracle,165,175,15,15,0,0,0,0,0,0,22,24,0,3,org.joda.time.TestInstant_Constructors.testParse_noFormatter,TIME,25,False
124,124,Time Bug 27 - Weak Oracle,1117,40262,109,6090,2,16,1,16,2,16,146,2472,0,5,org.joda.time.format.TestISOPeriodFormat.testFormatAlternateExtendedWithWeeks,TIME,27,False
125,125,Time Bug 19 - Weak Oracle 1,1519,5714,127,522,7,22,6,19,8,39,171,498,0,3,org.joda.time.TestMutableDateTime_Basics.testRounding5,TIME,19,False
126,126,Time Bug 25 - Weak Oracle,115,121,13,13,0,0,0,0,0,0,10,10,0,1,org.joda.time.TestYearMonthDay_Basics.testToDateTime_TOD_nullZone,TIME,25,False
127,127,Time Bug 19 - Weak Oracle 1,1571,22220,121,1827,6,97,6,97,7,161,186,1958,0,1,org.joda.time.TestLocalDate_Constructors.testConstructor_DateTimeZone,TIME,19,False
128,128,Time Bug 6 - Weak Oracle,2014,6996,154,679,4,9,4,13,4,32,259,636,0,2,org.joda.time.TestIllegalFieldValueException.testGJCutover,TIME,6,False
129,129,Time Bug 25 - Weak Oracle,135,135,12,12,0,0,0,0,0,0,13,13,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_int_nullChronology,TIME,25,False
130,130,Time Bug 24 - Weak Oracle,1151,8167,86,854,6,49,2,11,6,48,155,751,0,56,org.joda.time.chrono.TestGJChronology.testCutoverAddMonths,TIME,24,False
131,131,Time Bug 19 - Weak Oracle 1,1052,4393,80,381,5,27,4,17,6,31,116,370,0,9,org.joda.time.TestPartial_Match.testIsMatch_Instant,TIME,19,False
132,132,Time Bug 26 - Weak Oracle,685,2020,68,233,2,5,2,2,5,11,77,195,0,1,org.joda.time.TestDateTime_Basics.testToString_DTFormatter,TIME,26,False
133,133,Time Bug 25 - Weak Oracle,127,127,11,11,0,0,0,0,0,0,11,11,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_DateTimeZone,TIME,25,False
134,134,Time Bug 19 - Weak Oracle 1,1161,5042,77,397,5,41,4,17,6,34,152,484,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetMinuteOfHour,TIME,19,False
135,135,Time Bug 25 - Weak Oracle,407,474,23,37,0,0,0,0,0,0,68,69,0,2,org.joda.time.TestMutableDateTime_Constructors.testConstructor_int_int_int_int_int_int_int,TIME,25,False
136,136,Time Bug 26 - Weak Oracle,125,282,10,29,0,0,0,0,0,0,11,24,0,4,org.joda.time.TestDateMidnight_Basics.testCompareTo,TIME,26,False
137,137,Time Bug 26 - Weak Oracle,226,321,20,28,1,1,0,0,1,1,21,25,0,14,org.joda.time.TestDateTime_Basics.testMinusWeeks_int,TIME,26,False
138,138,Time Bug 26 - Weak Oracle,1592,7369,153,738,1,1,2,22,1,1,196,1077,0,14,org.joda.time.chrono.TestBuddhistChronology.testDurationFields,TIME,26,False
139,139,Time Bug 12 - Weak Oracle 2,258,285,17,24,0,0,1,1,0,0,40,40,0,1,org.joda.time.TestLocalDate_Constructors.testFactory_fromDateFields_before1970,TIME,12,False
140,140,Time Bug 25 - Weak Oracle,703,1474,63,158,2,4,1,2,3,7,85,148,0,1,org.joda.time.chrono.TestLenientChronology.test_isoChrononolgy_Chicago,TIME,25,False
141,141,Time Bug 26 - Weak Oracle,834,1313,51,104,1,1,2,2,2,2,102,131,0,8,org.joda.time.TestYearMonthDay_Basics.testToInterval_nullZone,TIME,26,False
142,142,Time Bug 25 - Weak Oracle,947,2058,89,244,2,4,4,4,7,12,118,201,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDayOfMonth_int2,TIME,25,False
143,143,Time Bug 26 - Weak Oracle,226,321,20,28,1,1,0,0,1,1,21,25,0,14,org.joda.time.TestDateTime_Basics.testPlusSeconds_int,TIME,26,False
144,144,Time Bug 19 - Weak Oracle 1,1203,4267,78,345,4,15,4,17,6,29,160,394,0,2,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_int_DateTimeZone,TIME,19,False
145,145,Time Bug 26 - Weak Oracle,581,1537,33,125,1,2,4,8,0,0,82,174,0,2,org.joda.time.TestDateTime_Properties.testPropertyToIntervalYearOfCentury,TIME,26,False
146,146,Time Bug 13 - Weak Oracle 1,562,4137,64,704,2,2,2,4,2,2,76,302,0,3,org.joda.time.TestMutablePeriod_Basics.testToString,TIME,13,False
147,147,Time Bug 13 - Weak Oracle 2,63,63,10,10,0,0,0,0,0,0,8,8,0,2,org.joda.time.TestMutablePeriod_Basics.testToString,TIME,13,False
148,148,Time Bug 19 - Weak Oracle 1,981,4043,79,367,5,36,4,17,6,29,106,338,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalSecondOfMinute,TIME,19,False
